rank,market,exchange,timeframe,universe,strategy,params,return_pct,sharpe,mdd_pct,trades
812,futures,binance_futures,1d,top20,OR_LOOSE+funding+lsratio+fear_greed+dxy,KAMA10/TSMOM60/MA30,19.91789246805225,0.222362862465562,-64.99276569567115,2596
813,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+lsratio+fear_greed+dxy,KAMA10/TSMOM60/MA30,19.91789246805225,0.222362862465562,-64.99276569567115,2596
814,futures,binance_futures,1d,top20,OR_LOOSE+oi+fear_greed+dxy,KAMA10/TSMOM60/MA30,19.91789246805225,0.222362862465562,-64.99276569567115,2596
815,futures,binance_futures,1d,top20,OR_LOOSE+funding+fear_greed+dxy,KAMA10/TSMOM60/MA30,19.91789246805225,0.222362862465562,-64.99276569567115,2596
816,futures,binance_futures,1d,top20,OR_LOOSE+oi+lsratio+fear_greed+dxy,KAMA10/TSMOM60/MA30,19.91789246805225,0.222362862465562,-64.99276569567115,2596
817,futures,binance_futures,1d,top20,OR_LOOSE+fear_greed+dxy,KAMA10/TSMOM60/MA30,19.91789246805225,0.222362862465562,-64.99276569567115,2596
818,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+fear_greed+vix,KAMA10/TSMOM60/MA30,15.93501993552991,0.2168173735165964,-52.9176306212358,414
819,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+fear_greed+vix,KAMA10/TSMOM60/MA30,15.93501993552991,0.2168173735165964,-52.9176306212358,414
820,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+fear_greed+vix,KAMA10/TSMOM60/MA30,15.93501993552991,0.2168173735165964,-52.9176306212358,414
821,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+fear_greed+vix,KAMA10/TSMOM60/MA30,15.93501993552991,0.2168173735165964,-52.9176306212358,414
822,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+fear_greed+vix,KAMA10/TSMOM60/MA30,15.93501993552991,0.2168173735165964,-52.9176306212358,414
823,futures,binance_futures,1d,btc_only,OR_LOOSE+fear_greed+vix,KAMA10/TSMOM60/MA30,15.93501993552991,0.2168173735165964,-52.9176306212358,414
824,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+fear_greed+vix,KAMA10/TSMOM60/MA30,15.93501993552991,0.2168173735165964,-52.9176306212358,414
825,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+fear_greed+vix,KAMA10/TSMOM60/MA30,15.93501993552991,0.2168173735165964,-52.9176306212358,414
826,futures,binance_futures,4h,btc_only,OR_LOOSE,KAMA30/TSMOM360/MA180,13.42476486611514,0.2161558639510165,-75.91928715482366,1532
827,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+dxy,KAMA5/TSMOM90/MA30,11.58993254735871,0.2095595838094189,-80.43960412614132,570
828,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+dxy,KAMA5/TSMOM90/MA30,11.58993254735871,0.2095595838094189,-80.43960412614132,570
829,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+dxy,KAMA5/TSMOM90/MA30,11.58993254735871,0.2095595838094189,-80.43960412614132,570
830,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+dxy,KAMA5/TSMOM90/MA30,11.58993254735871,0.2095595838094189,-80.43960412614132,570
831,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+dxy,KAMA5/TSMOM90/MA30,11.58993254735871,0.2095595838094189,-80.43960412614132,570
832,futures,binance_futures,1d,btc_only,OR_LOOSE+dxy,KAMA5/TSMOM90/MA30,11.58993254735871,0.2095595838094189,-80.43960412614132,570
833,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+dxy,KAMA5/TSMOM90/MA30,11.58993254735871,0.2095595838094189,-80.43960412614132,570
834,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+dxy,KAMA5/TSMOM90/MA30,11.58993254735871,0.2095595838094189,-80.43960412614132,570
835,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+vix+dxy,KAMA5/TSMOM90/MA30,3.233353647295,0.188460297755337,-81.08356163980818,568
836,futures,binance_futures,1d,btc_only,OR_LOOSE+vix+dxy,KAMA5/TSMOM90/MA30,3.233353647295,0.188460297755337,-81.08356163980818,568
837,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+vix+dxy,KAMA5/TSMOM90/MA30,3.233353647295,0.188460297755337,-81.08356163980818,568
838,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+vix+dxy,KAMA5/TSMOM90/MA30,3.233353647295,0.188460297755337,-81.08356163980818,568
839,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+vix+dxy,KAMA5/TSMOM90/MA30,3.233353647295,0.188460297755337,-81.08356163980818,568
840,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+vix+dxy,KAMA5/TSMOM90/MA30,3.233353647295,0.188460297755337,-81.08356163980818,568
841,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+vix+dxy,KAMA5/TSMOM90/MA30,3.233353647295,0.188460297755337,-81.08356163980818,568
842,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+vix+dxy,KAMA5/TSMOM90/MA30,3.233353647295,0.188460297755337,-81.08356163980818,568
843,spot,upbit,1d,top5,tsmom_only,KAMA5/TSMOM90,-44.42789351237556,0.155440299485091,-90.89445523510996,230
844,spot,binance_spot,1d,top5,kama_only,KAMA5/TSMOM90,-20.673730892237423,0.1520171299621314,-76.46141364836295,1563
845,futures,binance_futures,1d,top20,OR_LOOSE+oi+lsratio+fear_greed+dxy,KAMA5/TSMOM90/MA30,-11.19169380609158,0.1183495528409517,-64.82086402763152,2684
846,futures,binance_futures,1d,top20,OR_LOOSE+funding+lsratio+fear_greed+dxy,KAMA5/TSMOM90/MA30,-11.19169380609158,0.1183495528409517,-64.82086402763152,2684
847,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+fear_greed+dxy,KAMA5/TSMOM90/MA30,-11.19169380609158,0.1183495528409517,-64.82086402763152,2684
848,futures,binance_futures,1d,top20,OR_LOOSE+fear_greed+dxy,KAMA5/TSMOM90/MA30,-11.19169380609158,0.1183495528409517,-64.82086402763152,2684
849,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+lsratio+fear_greed+dxy,KAMA5/TSMOM90/MA30,-11.19169380609158,0.1183495528409517,-64.82086402763152,2684
850,futures,binance_futures,1d,top20,OR_LOOSE+lsratio+fear_greed+dxy,KAMA5/TSMOM90/MA30,-11.19169380609158,0.1183495528409517,-64.82086402763152,2684
851,futures,binance_futures,1d,top20,OR_LOOSE+funding+fear_greed+dxy,KAMA5/TSMOM90/MA30,-11.19169380609158,0.1183495528409517,-64.82086402763152,2684
852,futures,binance_futures,1d,top20,OR_LOOSE+oi+fear_greed+dxy,KAMA5/TSMOM90/MA30,-11.19169380609158,0.1183495528409517,-64.82086402763152,2684
853,futures,binance_futures,1d,top20,OR_LOOSE+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,-13.05468518845527,0.1057021475430495,-69.14014152859608,2596
854,futures,binance_futures,1d,top20,OR_LOOSE+oi+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,-13.05468518845527,0.1057021475430495,-69.14014152859608,2596
855,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+lsratio+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,-13.05468518845527,0.1057021475430495,-69.14014152859608,2596
856,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,-13.05468518845527,0.1057021475430495,-69.14014152859608,2596
857,futures,binance_futures,1d,top20,OR_LOOSE+lsratio+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,-13.05468518845527,0.1057021475430495,-69.14014152859608,2596
858,futures,binance_futures,1d,top20,OR_LOOSE+funding+lsratio+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,-13.05468518845527,0.1057021475430495,-69.14014152859608,2596
859,futures,binance_futures,1d,top20,OR_LOOSE+oi+lsratio+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,-13.05468518845527,0.1057021475430495,-69.14014152859608,2596
860,futures,binance_futures,1d,top20,OR_LOOSE+funding+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,-13.05468518845527,0.1057021475430495,-69.14014152859608,2596
861,futures,binance_futures,1d,top5,OR_LOOSE+oi+lsratio+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-13.2741217153656,0.0993391734324184,-62.62491233729727,1424
862,futures,binance_futures,1d,top5,OR_LOOSE+funding+oi+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-13.2741217153656,0.0993391734324184,-62.62491233729727,1424
863,futures,binance_futures,1d,top5,OR_LOOSE+funding+oi+lsratio+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-13.2741217153656,0.0993391734324184,-62.62491233729727,1424
864,futures,binance_futures,1d,top5,OR_LOOSE+funding+lsratio+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-13.2741217153656,0.0993391734324184,-62.62491233729727,1424
865,futures,binance_futures,1d,top5,OR_LOOSE+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-13.2741217153656,0.0993391734324184,-62.62491233729727,1424
866,futures,binance_futures,1d,top5,OR_LOOSE+oi+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-13.2741217153656,0.0993391734324184,-62.62491233729727,1424
867,futures,binance_futures,1d,top5,OR_LOOSE+funding+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-13.2741217153656,0.0993391734324184,-62.62491233729727,1424
868,futures,binance_futures,1d,top5,OR_LOOSE+lsratio+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-13.2741217153656,0.0993391734324184,-62.62491233729727,1424
869,futures,binance_futures,1d,top10,OR_LOOSE+funding+oi+lsratio+fear_greed+dxy,KAMA5/TSMOM90/MA30,-15.12061897662281,0.0953435565007048,-56.770233931414495,2042
870,futures,binance_futures,1d,top10,OR_LOOSE+funding+lsratio+fear_greed+dxy,KAMA5/TSMOM90/MA30,-15.12061897662281,0.0953435565007048,-56.770233931414495,2042
871,futures,binance_futures,1d,top10,OR_LOOSE+funding+oi+fear_greed+dxy,KAMA5/TSMOM90/MA30,-15.12061897662281,0.0953435565007048,-56.770233931414495,2042
872,futures,binance_futures,1d,top10,OR_LOOSE+oi+fear_greed+dxy,KAMA5/TSMOM90/MA30,-15.12061897662281,0.0953435565007048,-56.770233931414495,2042
873,futures,binance_futures,1d,top10,OR_LOOSE+funding+fear_greed+dxy,KAMA5/TSMOM90/MA30,-15.12061897662281,0.0953435565007048,-56.770233931414495,2042
874,futures,binance_futures,1d,top10,OR_LOOSE+oi+lsratio+fear_greed+dxy,KAMA5/TSMOM90/MA30,-15.12061897662281,0.0953435565007048,-56.770233931414495,2042
875,futures,binance_futures,1d,top10,OR_LOOSE+lsratio+fear_greed+dxy,KAMA5/TSMOM90/MA30,-15.12061897662281,0.0953435565007048,-56.770233931414495,2042
876,futures,binance_futures,1d,top10,OR_LOOSE+fear_greed+dxy,KAMA5/TSMOM90/MA30,-15.12061897662281,0.0953435565007048,-56.770233931414495,2042
877,futures,binance_futures,1d,top10,OR_LOOSE+funding+oi+lsratio+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-21.379299609029438,0.0648307537591588,-59.87900013296322,2072
878,futures,binance_futures,1d,top10,OR_LOOSE+oi+lsratio+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-21.379299609029438,0.0648307537591588,-59.87900013296322,2072
879,futures,binance_futures,1d,top10,OR_LOOSE+funding+lsratio+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-21.379299609029438,0.0648307537591588,-59.87900013296322,2072
880,futures,binance_futures,1d,top10,OR_LOOSE+lsratio+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-21.379299609029438,0.0648307537591588,-59.87900013296322,2072
881,futures,binance_futures,1d,top10,OR_LOOSE+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-21.379299609029438,0.0648307537591588,-59.87900013296322,2072
882,futures,binance_futures,1d,top10,OR_LOOSE+funding+oi+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-21.379299609029438,0.0648307537591588,-59.87900013296322,2072
883,futures,binance_futures,1d,top10,OR_LOOSE+funding+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-21.379299609029438,0.0648307537591588,-59.87900013296322,2072
884,futures,binance_futures,1d,top10,OR_LOOSE+oi+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-21.379299609029438,0.0648307537591588,-59.87900013296322,2072
885,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+fear_greed,KAMA5/TSMOM90/MA30,-39.03085518964914,0.0605942715513675,-70.34174727210767,444
886,futures,binance_futures,1d,btc_only,OR_LOOSE+fear_greed,KAMA5/TSMOM90/MA30,-39.03085518964914,0.0605942715513675,-70.34174727210767,444
887,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+fear_greed,KAMA5/TSMOM90/MA30,-39.03085518964914,0.0605942715513675,-70.34174727210767,444
888,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+fear_greed,KAMA5/TSMOM90/MA30,-39.03085518964914,0.0605942715513675,-70.34174727210767,444
889,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+fear_greed,KAMA5/TSMOM90/MA30,-39.03085518964914,0.0605942715513675,-70.34174727210767,444
890,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+fear_greed,KAMA5/TSMOM90/MA30,-39.03085518964914,0.0605942715513675,-70.34174727210767,444
891,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+fear_greed,KAMA5/TSMOM90/MA30,-39.03085518964914,0.0605942715513675,-70.34174727210767,444
892,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+fear_greed,KAMA5/TSMOM90/MA30,-39.03085518964914,0.0605942715513675,-70.34174727210767,444
893,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+fear_greed+dxy,KAMA10/TSMOM60/MA30,-35.46706652495156,0.0525442471157395,-65.49183379154397,578
894,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+fear_greed+dxy,KAMA10/TSMOM60/MA30,-35.46706652495156,0.0525442471157395,-65.49183379154397,578
895,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+fear_greed+dxy,KAMA10/TSMOM60/MA30,-35.46706652495156,0.0525442471157395,-65.49183379154397,578
896,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+fear_greed+dxy,KAMA10/TSMOM60/MA30,-35.46706652495156,0.0525442471157395,-65.49183379154397,578
897,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+fear_greed+dxy,KAMA10/TSMOM60/MA30,-35.46706652495156,0.0525442471157395,-65.49183379154397,578
898,futures,binance_futures,1d,btc_only,OR_LOOSE+fear_greed+dxy,KAMA10/TSMOM60/MA30,-35.46706652495156,0.0525442471157395,-65.49183379154397,578
899,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+fear_greed+dxy,KAMA10/TSMOM60/MA30,-35.46706652495156,0.0525442471157395,-65.49183379154397,578
900,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+fear_greed+dxy,KAMA10/TSMOM60/MA30,-35.46706652495156,0.0525442471157395,-65.49183379154397,578
901,spot,upbit,1d,top10,tsmom_only,KAMA5/TSMOM90,-72.30100147348641,0.0311429190090533,-93.86976083971496,418
902,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,-40.17867193748976,0.0292836134536903,-67.40313002915241,580
903,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,-40.17867193748976,0.0292836134536903,-67.40313002915241,580
904,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,-40.17867193748976,0.0292836134536903,-67.40313002915241,580
905,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,-40.17867193748976,0.0292836134536903,-67.40313002915241,580
906,futures,binance_futures,1d,btc_only,OR_LOOSE+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,-40.17867193748976,0.0292836134536903,-67.40313002915241,580
907,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,-40.17867193748976,0.0292836134536903,-67.40313002915241,580
908,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,-40.17867193748976,0.0292836134536903,-67.40313002915241,580
909,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+fear_greed+vix+dxy,KAMA10/TSMOM60/MA30,-40.17867193748976,0.0292836134536903,-67.40313002915241,580
910,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+fear_greed+dxy,KAMA20/TSMOM30/MA50,-38.35966522455326,0.0271906133997818,-66.48082392423007,496
911,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+fear_greed+dxy,KAMA20/TSMOM30/MA50,-38.35966522455326,0.0271906133997818,-66.48082392423007,496
912,futures,binance_futures,1d,btc_only,OR_LOOSE+fear_greed+dxy,KAMA20/TSMOM30/MA50,-38.35966522455326,0.0271906133997818,-66.48082392423007,496
913,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+fear_greed+dxy,KAMA20/TSMOM30/MA50,-38.35966522455326,0.0271906133997818,-66.48082392423007,496
914,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+fear_greed+dxy,KAMA20/TSMOM30/MA50,-38.35966522455326,0.0271906133997818,-66.48082392423007,496
915,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+fear_greed+dxy,KAMA20/TSMOM30/MA50,-38.35966522455326,0.0271906133997818,-66.48082392423007,496
916,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+fear_greed+dxy,KAMA20/TSMOM30/MA50,-38.35966522455326,0.0271906133997818,-66.48082392423007,496
917,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+fear_greed+dxy,KAMA20/TSMOM30/MA50,-38.35966522455326,0.0271906133997818,-66.48082392423007,496
918,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+fear_greed+vix,KAMA5/TSMOM90/MA30,-52.18624396150033,-0.0060883706511845,-68.55086164464284,446
919,futures,binance_futures,1d,btc_only,OR_LOOSE+fear_greed+vix,KAMA5/TSMOM90/MA30,-52.18624396150033,-0.0060883706511845,-68.55086164464284,446
920,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+fear_greed+vix,KAMA5/TSMOM90/MA30,-52.18624396150033,-0.0060883706511845,-68.55086164464284,446
921,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+fear_greed+vix,KAMA5/TSMOM90/MA30,-52.18624396150033,-0.0060883706511845,-68.55086164464284,446
922,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+fear_greed+vix,KAMA5/TSMOM90/MA30,-52.18624396150033,-0.0060883706511845,-68.55086164464284,446
923,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+fear_greed+vix,KAMA5/TSMOM90/MA30,-52.18624396150033,-0.0060883706511845,-68.55086164464284,446
924,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+fear_greed+vix,KAMA5/TSMOM90/MA30,-52.18624396150033,-0.0060883706511845,-68.55086164464284,446
925,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+fear_greed+vix,KAMA5/TSMOM90/MA30,-52.18624396150033,-0.0060883706511845,-68.55086164464284,446
926,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+fear_greed+vix+dxy,KAMA20/TSMOM30/MA50,-49.42774358988112,-0.0313976813198874,-66.71235645241424,498
927,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+fear_greed+vix+dxy,KAMA20/TSMOM30/MA50,-49.42774358988112,-0.0313976813198874,-66.71235645241424,498
928,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+fear_greed+vix+dxy,KAMA20/TSMOM30/MA50,-49.42774358988112,-0.0313976813198874,-66.71235645241424,498
929,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+fear_greed+vix+dxy,KAMA20/TSMOM30/MA50,-49.42774358988112,-0.0313976813198874,-66.71235645241424,498
930,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+fear_greed+vix+dxy,KAMA20/TSMOM30/MA50,-49.42774358988112,-0.0313976813198874,-66.71235645241424,498
931,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+fear_greed+vix+dxy,KAMA20/TSMOM30/MA50,-49.42774358988112,-0.0313976813198874,-66.71235645241424,498
932,futures,binance_futures,1d,btc_only,OR_LOOSE+fear_greed+vix+dxy,KAMA20/TSMOM30/MA50,-49.42774358988112,-0.0313976813198874,-66.71235645241424,498
933,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+fear_greed+vix+dxy,KAMA20/TSMOM30/MA50,-49.42774358988112,-0.0313976813198874,-66.71235645241424,498
934,futures,binance_futures,1d,top20,OR_LOOSE+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-43.501847039893086,-0.0566566739572364,-69.71629800859684,2692
935,futures,binance_futures,1d,top20,OR_LOOSE+lsratio+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-43.501847039893086,-0.0566566739572364,-69.71629800859684,2692
936,futures,binance_futures,1d,top20,OR_LOOSE+funding+lsratio+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-43.501847039893086,-0.0566566739572364,-69.71629800859684,2692
937,futures,binance_futures,1d,top20,OR_LOOSE+oi+lsratio+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-43.501847039893086,-0.0566566739572364,-69.71629800859684,2692
938,futures,binance_futures,1d,top20,OR_LOOSE+oi+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-43.501847039893086,-0.0566566739572364,-69.71629800859684,2692
939,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+lsratio+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-43.501847039893086,-0.0566566739572364,-69.71629800859684,2692
940,futures,binance_futures,1d,top20,OR_LOOSE+funding+oi+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-43.501847039893086,-0.0566566739572364,-69.71629800859684,2692
941,futures,binance_futures,1d,top20,OR_LOOSE+funding+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-43.501847039893086,-0.0566566739572364,-69.71629800859684,2692
942,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+fear_greed+dxy,KAMA5/TSMOM90/MA30,-62.64024851100187,-0.0906577732308695,-79.53770840825209,580
943,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+fear_greed+dxy,KAMA5/TSMOM90/MA30,-62.64024851100187,-0.0906577732308695,-79.53770840825209,580
944,futures,binance_futures,1d,btc_only,OR_LOOSE+fear_greed+dxy,KAMA5/TSMOM90/MA30,-62.64024851100187,-0.0906577732308695,-79.53770840825209,580
945,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+fear_greed+dxy,KAMA5/TSMOM90/MA30,-62.64024851100187,-0.0906577732308695,-79.53770840825209,580
946,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+fear_greed+dxy,KAMA5/TSMOM90/MA30,-62.64024851100187,-0.0906577732308695,-79.53770840825209,580
947,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+fear_greed+dxy,KAMA5/TSMOM90/MA30,-62.64024851100187,-0.0906577732308695,-79.53770840825209,580
948,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+fear_greed+dxy,KAMA5/TSMOM90/MA30,-62.64024851100187,-0.0906577732308695,-79.53770840825209,580
949,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+fear_greed+dxy,KAMA5/TSMOM90/MA30,-62.64024851100187,-0.0906577732308695,-79.53770840825209,580
950,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-65.77106276824732,-0.1182213055795359,-81.17327006082587,580
951,futures,binance_futures,1d,btc_only,OR_LOOSE+lsratio+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-65.77106276824732,-0.1182213055795359,-81.17327006082587,580
952,futures,binance_futures,1d,btc_only,OR_LOOSE+oi+lsratio+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-65.77106276824732,-0.1182213055795359,-81.17327006082587,580
953,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-65.77106276824732,-0.1182213055795359,-81.17327006082587,580
954,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+oi+lsratio+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-65.77106276824732,-0.1182213055795359,-81.17327006082587,580
955,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-65.77106276824732,-0.1182213055795359,-81.17327006082587,580
956,futures,binance_futures,1d,btc_only,OR_LOOSE+funding+lsratio+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-65.77106276824732,-0.1182213055795359,-81.17327006082587,580
957,futures,binance_futures,1d,btc_only,OR_LOOSE+fear_greed+vix+dxy,KAMA5/TSMOM90/MA30,-65.77106276824732,-0.1182213055795359,-81.17327006082587,580
